CGATS.17
ORIGINATOR	"Ergosoft AG"
FILE_DESCRIPTOR	""
CREATED	"02/06/26"
NUMBER_OF_FIELDS	9
BEGIN_DATA_FORMAT
SAMPLE_ID SAMPLE_NAME CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	3401
BEGIN_DATA
2825 "79X TM VEGAS GOLD NK717270" 17.000076 22.000458 53.000687 2.999924 74.999619 4.000000 29.000000
2826 "79Y TM BRIGHT GOLD NK717270" 0.000000 37.999542 100.000000 2.000458 74.000153 22.000000 73.000000
2827 "81F TM DESERT ORANGE NK717270" 22.000458 76.000610 93.000687 34.000153 37.999542 31.000000 35.000000
2828 "82U TM ORANGE NK717270" 8.000305 86.999313 96.000610 0.000000 53.000687 60.000000 48.000000
2829 "87F TM BRIGHT CERAMIC NK717270" 0.000000 54.999619 100.000000 0.999466 66.999313 37.000000 67.000000
2830 "48Y ITALY BLUE NK717270" 85.999847 31.999695 14.000153 10.000763 48.999771 -22.000000 -32.000000
2831 "10F TM WHITE NK717270" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
2832 "00A BLACK NK717270" 86.999313 13.000687 28.999771 97.000076 2.000458 -16.000000 -11.000000
2833 "01P DARK STEEL GREY NK717270" 53.000687 42.000458 42.999924 37.999542 40.999466 0.000000 0.000000
2834 "01V WOLF GREY NK717270" 34.999619 25.999847 30.000763 8.999771 65.999847 -1.000000 2.000000
2835 "20Q DARK CINDER NK717270" 22.000458 56.000610 86.999313 85.000381 14.000153 17.000000 25.000000
2836 "39Y GORGE GREEN NK717270" 88.999771 5.000381 93.000687 74.999619 23.999390 -39.000000 18.000000
2837 "31W CLASSIC GREEN NK717270" 82.000458 10.000763 88.999771 30.000763 45.999847 -40.000000 24.000000
2838 "2DH MEDIUM OLIVE NK717270" 13.000687 8.999771 71.000229 74.000153 40.000000 -40.000000 29.000000
2839 "06F ANTHRACITE NK717270" 62.000458 43.999390 48.999771 80.000000 14.999619 -5.000000 -1.000000
2840 "41S COLLEGE NAVY NK717270" 100.000000 76.000610 23.999390 80.000000 0.999466 1.000000 -27.000000
2841 "45W BLUSTERY NK717270" 94.000153 0.000000 62.999924 20.000000 51.000229 -55.000000 2.000000
2842 "4EV GAME ROYAL NK717270" 97.000076 60.000000 17.999542 2.999924 39.000534 -12.000000 -37.000000
2843 "4EY VALOR BLUE NK717270" 62.999924 23.999390 0.000000 5.000381 60.000000 -10.000000 -34.000000
2844 "4ES AERO BLUE NK717270" 93.000687 11.000229 22.000458 5.999847 54.999619 -41.000000 -29.000000
2845 "44A TIDAL BLUE NK717270" 86.999313 2.000458 31.000229 10.000763 57.999542 -43.000000 -17.000000
2846 "56N FIELD PURPLE NK717270" 86.999313 88.000305 0.999466 14.000153 28.000305 20.000000 -44.000000
2847 "65N UNI RED NK717270" 8.999771 100.000000 77.999542 23.999390 39.000534 60.000000 30.000000
2848 "66P DEEP MAROON NK717270" 45.999847 100.000000 71.000229 71.000229 8.999771 34.000000 6.000000
2849 "69X TEAM MAROON NK717270" 17.999542 100.000000 65.999847 65.000381 17.000076 42.000000 15.000000
2850 "66Z PINK FIRE II NK717270" 22.999924 76.000610 2.000458 0.000000 54.000153 45.000000 -17.000000
2851 "79S YELLOW STRIKE NK717270" 0.000000 5.999847 85.000381 0.000000 91.999695 -1.000000 78.000000
2852 "79W TEAM GOLD NK717270" 17.000076 22.000458 53.000687 2.999924 74.999619 4.000000 29.000000
2853 "79Q SUNDOWN NK717270" 0.000000 37.999542 100.000000 2.000458 74.000153 22.000000 73.000000
2854 "81F DESERT ORANGE NK717270" 22.000458 76.000610 93.000687 34.000153 37.999542 31.000000 35.000000
2855 "89L TEAM ORANGE NK717270" 8.000305 86.999313 96.000610 0.000000 53.000687 60.000000 48.000000
2856 "87F BRIGHT CERAMIC NK717270" 0.000000 54.999619 100.000000 0.999466 66.999313 37.000000 67.000000
2857 "52M NEW ORCHID NK711075" 91.000229 86.500343 0.000000 54.999619 22.000458 12.000000 -24.000000
2858 "79V CLUB GOLD NK711075" 11.999695 37.999542 68.999771 22.999924 76.000610 17.000000 54.000000
2859 "52M NEW ORCHID T42043" 91.000229 86.500343 0.000000 54.999619 22.000458 12.000000 -24.000000
2860 "79V CLUB GOLD T42043" 11.999695 37.999542 68.999771 22.999924 76.000610 17.000000 54.000000
2861 "78H AMARILLO NK1006637" 0.000000 31.999695 97.999542 0.000000 82.000458 12.000000 82.000000
2862 "78H AMARILLO NK1006638" 0.000000 31.999695 97.999542 0.000000 82.000458 12.000000 82.000000
2863 "78H AMARILLO NK1006639" 0.000000 31.999695 97.999542 0.000000 82.000458 12.000000 82.000000
2864 "44U SIGNAL BLUE 3442-64" 96.000610 36.000610 6.999313 6.999313 54.000153 -33.000000 -28.000000
2865 "44U SIGNAL BLUE NK717270" 96.000610 36.000610 6.999313 6.999313 54.000153 -33.000000 -28.000000
2866 "77C GOLD 3442-64" 2.000458 34.000153 90.000763 0.000000 74.000153 21.000000 66.000000
2867 "77C GOLD NK717270" 2.000458 34.000153 90.000763 0.000000 74.000153 21.000000 66.000000
2868 "79V CLUB GOLD NK1006637" 11.999695 37.999542 68.999771 22.999924 76.000610 17.000000 54.000000
2869 "79V CLUB GOLD NK1006639" 11.999695 37.999542 68.999771 22.999924 76.000610 17.000000 54.000000
2870 "10A WHITE NK1022170M" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
2871 "00A BLACK NK1022170M" 85.999847 8.000305 33.099870 100.000000 13.699550 -10.601563 -4.500000
2872 "01P DK STEEL GREY NK1022170M" 45.000381 39.000534 45.000381 42.999924 45.299458 1.000000 3.898438
2873 "01V WOLF GREY NK1022170M" 36.099794 28.099489 28.000305 9.799344 70.099947 0.601563 2.601563
2874 "06F ANTHRACITE NK1022170M" 54.999619 22.000458 40.000000 85.000381 22.800031 -2.601563 0.300781
2875 "06H FLINT GREY NK1022170M" 57.099260 28.999771 9.100481 71.999695 41.100175 -5.898438 -6.398438
2876 "20Q DARK CINDER NK1022170M" 26.100557 70.000763 83.999390 85.000381 19.400320 8.500000 12.898438
2877 "2DH MEDIUM OLIVE NK1022170M" 9.100481 12.100404 71.000229 71.000229 41.399252 -3.101563 25.000000
2878 "31W CLASSIC GREEN NK1022170M" 80.999466 13.200580 88.799878 31.200122 48.299382 -35.101563 24.398438
2879 "39Y GORGE GREEN NK1022170M" 88.000305 26.100557 91.999695 68.099489 27.800412 -25.898438 13.000000
2880 "41S COLLEGE NAVY NK1022170M" 100.000000 81.100175 17.900359 82.000458 14.900435 0.398438 -11.898438
2881 "44A TIDAL BLUE NK1022170M" 85.099565 0.999466 31.000229 7.100023 62.200351 -38.199219 -19.300781
2882 "45W BLUSTERY NK1022170M" 92.100404 0.000000 57.999542 22.000458 50.899519 -45.300781 -0.601563
2883 "4ES AERO BLUE NK1022170M" 99.000534 6.999313 22.000458 4.199283 53.499657 -36.000000 -30.500000
2884 "4EV GAME ROYAL NK1022170M" 96.000610 59.200427 10.099947 17.900359 37.700465 -7.398438 -36.398438
2885 "4EY VALOR BLUE NK1022170M" 56.000610 22.900740 0.000000 10.800336 68.200198 -8.101563 -26.300781
2886 "56N FIELD PURPLE NK1022170M" 86.799420 88.000305 1.199359 14.099336 29.900053 20.699219 -37.601563
2887 "65N UNIVERSITY RED NK1022170M" 9.100481 100.000000 82.999924 20.799573 39.800107 56.699219 30.601563
2888 "66P DEEP MAROON NK1022170M" 37.199969 100.000000 70.000763 73.000687 18.100252 18.500000 6.300781
2889 "69W TM CRIMSON NK1022170M" 2.000458 100.000000 77.999542 54.000153 28.000305 38.500000 20.898438
2890 "69X TEAM MAROON NK1022170M" 1.800565 100.000000 71.099413 67.100023 23.300526 30.601563 12.398438
2891 "66Z PINK FIRE II NK1022170M" 23.999390 76.000610 3.999390 2.000458 54.900435 48.601563 -13.398438
2892 "79Q SUNDOWN NK1022170M" 0.000000 40.000000 100.000000 0.999466 75.800717 20.699219 78.800781
2893 "79S YELLOW STRIKE NK1022170M" 0.000000 8.799878 89.199664 0.000000 92.599374 -2.101563 82.300781
2894 "79V CLUB GOLD NK1022170M" 6.399634 34.999619 64.100099 22.000458 73.299763 9.898438 38.398438
2895 "79W TEAM GOLD NK1022170M" 8.900587 21.899748 48.000305 3.900206 79.499504 3.800781 29.800781
2896 "81F DESERT ORANGE NK1022170M" 13.000687 82.200351 100.000000 40.799573 40.300603 30.800781 33.699219
2897 "87F BRIGHT CERAMIC NK1022170M" 0.000000 57.000076 99.000534 0.999466 66.100557 38.500000 68.398438
2898 "89L TEAM ORANGE NK1022170M" 5.099565 90.000763 95.899901 8.000305 51.700618 58.898438 49.000000
2899 "05X TM ANTHRACITE NK1022170M" 54.999619 22.000458 40.000000 85.000381 22.800031 -2.601563 0.300781
2900 "31V TM DARK GREEN NK1022170M" 88.000305 26.100557 91.999695 68.099489 27.800412 -25.898438 13.000000
2901 "3EM TM KELLY GREEN NK1022170M" 80.999466 13.200580 88.799878 31.200122 48.299382 -35.101563 24.398438
2902 "43V TM NAVY NK1022170M" 100.000000 81.100175 17.900359 82.000458 14.900435 0.398438 -11.898438
2903 "45W TM BLUSTERY NK1022170M" 92.100404 0.000000 57.999542 22.000458 50.899519 -45.300781 -0.601563
2904 "49V TM ROYAL NK1022170M" 96.000610 59.200427 10.099947 17.900359 37.700465 -7.398438 -36.398438
2905 "4CV TM LIGHT BLUE NK1022170M" 56.000610 22.900740 0.000000 10.800336 68.200198 -8.101563 -26.300781
2906 "4ES TM AERO BLUE NK1022170M" 99.000534 6.999313 22.000458 4.199283 53.499657 -36.000000 -30.500000
2907 "52V TM PURPLE NK1022170M" 86.799420 88.000305 1.199359 14.099336 29.900053 20.699219 -37.601563
2908 "64V TM SCARLET NK1022170M" 9.100481 100.000000 82.999924 20.799573 39.800107 56.699219 30.601563
2909 "69Y TM CARDINAL NK1022170M" 1.800565 100.000000 71.099413 67.100023 23.300526 30.601563 12.398438
2910 "79X TM VEGAS GOLD NK1022170M" 8.900587 21.899748 48.000305 3.900206 79.499504 3.800781 29.800781
2911 "82U TM ORANGE NK1022170M" 5.099565 90.000763 95.899901 8.000305 51.700618 58.898438 49.000000
2912 "6DR TM PINK FIRE II NK1022170M" 23.999390 76.000610 3.999390 2.000458 54.900435 48.601563 -13.398438
2913 "03S TM BLACK NK1022170M" 85.999847 8.000305 33.099870 100.000000 13.699550 -10.601563 -4.500000
2914 "2AQ TM BROWN NK1022170M" 26.100557 70.000763 83.999390 85.000381 19.400320 8.500000 12.898438
2915 "79Y TM BRIGHT GOLD NK1022170M" 0.000000 40.000000 100.000000 0.999466 75.800717 20.699219 78.800781
2916 "87F TM BRIGHT CERAMIC NK1022170M" 0.000000 57.000076 99.000534 0.999466 66.100557 38.500000 68.398438
2917 "81F TM DESERT ORANGE NK1022170M" 13.000687 82.200351 100.000000 40.799573 40.300603 30.800781 33.699219
2918 "79S TM YELLOW STRIKE NK1022170M" 0.000000 8.799878 89.199664 0.000000 92.599374 -2.101563 82.300781
2919 "67Y TM DARK MAROON NK1022170M" 37.199969 100.000000 70.000763 73.000687 18.100252 18.500000 6.300781
2920 "01P DARK STEEL GREY NK1022170M" 45.000381 39.000534 45.000381 42.999924 45.299458 1.000000 3.898438
2921 "03T TM BLUE GREY NK1022170M" 36.099794 28.099489 28.000305 9.799344 70.099947 0.601563 2.601563
2922 "10F TM WHITE NK1022170M" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
2923 "44A TM TIDAL BLUE NK1022170M" 85.099565 0.999466 31.000229 7.100023 62.200351 -38.199219 -19.300781
2924 "15A TM NATURAL NK728788" 5.000381 8.000305 17.000076 0.000000 93.000687 1.398438 14.898438
2925 "PMS 109C NEW YELLOW T42043" 2.000458 19.000534 97.999542 0.000000 85.000381 5.000000 83.000000
2926 "3EY PRO GREEN T42043" 96.899367 3.100633 83.100633 87.100023 26.599527 -25.300781 12.500000
2927 "PMS 264C GRAND CANYON W561WK" 28.999771 34.000153 0.000000 0.000000 70.000763 11.000000 -21.000000
2928 "PMS 264C GRAND CANYON NK728788" 28.999771 34.000153 0.000000 0.000000 70.000763 11.000000 -21.000000
2929 "89N BRILLIANT ORANGE NK728788" 0.000000 81.499962 99.000534 0.000000 63.999390 42.000000 66.000000
2930 "85T CLAY ORANGE NK728788" 2.999924 63.999390 88.999771 0.000000 56.000610 63.000000 64.000000
2931 "89N BRILLIANT ORANGE H3353" 0.000000 81.499962 99.000534 0.000000 63.999390 42.000000 66.000000
2932 "85T CLAY ORANGE H3353" 2.999924 63.999390 88.999771 0.000000 56.000610 63.000000 64.000000
2933 "79V CLUB GOLD NK710142(3)" 19.000534 40.000000 70.000763 20.000000 76.000610 17.000000 54.000000
2934 "PMS 2072C GBU LILAC W561WK" 34.999619 36.000610 0.000000 0.000000 66.999313 9.000000 -24.000000
2935 "PMS 2072C GBU LILAC NK728788" 34.999619 36.000610 0.000000 0.000000 66.999313 9.000000 -24.000000
2936 "52M NEW ORCHID NK1006638 L" 93.000687 88.999771 8.999771 54.999619 22.000458 12.000000 -24.000000
2937 "PMS 361C RW47WK" 71.000229 2.999924 94.000153 0.000000 62.000458 -47.000000 37.000000
2938 "42Z COURT BLUE NK728788" 100.000000 60.000000 56.000610 8.000305 37.000076 -15.000000 -14.000000
2939 "2CL FLAT OPAL NK728788" 5.000381 10.000763 31.999695 0.000000 85.999847 17.000000 19.000000
2940 "52M NEW ORCHID RW47WK" 92.100404 88.900587 0.000000 47.800412 20.000000 13.000000 -24.000000
2941 "PMS 361C RW47WK(2)" 71.000229 2.999924 94.000153 0.000000 62.000458 -47.000000 37.000000
2942 "06F ANTHRACITE RW47WK" 64.499886 33.000687 42.499428 79.000534 22.099641 -2.898438 0.800781
2943 "39Y GORGE GREEN RW47WK" 88.499275 4.000916 88.999771 66.500343 25.099565 -23.898438 11.800781
2944 "31W CLASSIC GREEN RW47WK" 80.500496 6.999313 86.999313 28.000305 46.900130 -35.800781 23.300781
2945 "41S COLLEGE NAVY RW47WK" 100.000000 68.999771 22.999924 82.999924 12.300298 1.699219 -11.199219
2946 "45W BLUSTERY RW47WK" 91.999695 0.000000 60.500496 15.500114 50.200656 -49.500000 0.699219
2947 "4EV GAME ROYAL RW47WK" 94.000153 56.000610 17.000076 11.000229 38.300145 -6.300781 -37.601563
2948 "4EY VALOR BLUE RW47WK" 60.000000 19.000534 5.999847 12.500191 63.799496 -8.101563 -29.300781
2949 "4ES AERO BLUE RW47WK" 90.499733 6.999313 19.000534 8.999771 57.199969 -39.199219 -32.300781
2950 "56N FIELD PURPLE RW47WK" 84.499886 83.500420 3.999390 19.000534 29.799344 19.000000 -37.199219
2951 "65N UNI RED RW47WK" 8.999771 97.999542 80.999466 22.999924 42.999924 60.500000 33.800781
2952 "66P DEEP MAROON RW47WK" 45.999847 96.000610 70.000763 67.499809 18.800641 20.898438 6.898438
2953 "69W TEAM CRIMSON RW47WK" 11.500725 93.000687 77.999542 54.000153 29.399557 39.601563 22.898438
2954 "69X TEAM MAROON RW47WK" 19.501030 99.000534 63.500420 61.499962 25.200275 33.800781 11.800781
2955 "79S YELLOW STRIKE RW47WK" 0.999466 2.999924 84.000916 0.000000 91.299306 -4.398438 85.500000
2956 "79W TEAM GOLD RW47WK" 14.999619 19.000534 49.500267 3.999390 80.500496 4.398438 29.601563
2957 "89L TEAM ORANGE RW47WK" 8.999771 83.500420 96.000610 1.499962 51.500725 60.101563 50.300781
2958 "66Z PINK FIRE II RW47WK" 21.499962 71.999695 2.000458 0.999466 54.000153 46.800781 -12.699219
2959 "00A BLACK RW47WK" 93.499657 0.000000 30.000763 94.999619 12.300298 -8.699219 -3.199219
2960 "08Q PEWTER GREY RW47WK" 28.499275 19.000534 34.000153 34.399939 68.799878 0.800781 7.699219
2961 "20Q DARK CINDER RW47WK" 28.999771 66.500343 83.999390 86.500343 18.199435 8.601563 11.300781
2962 "79Q SUNDOWN RW47WK" 0.000000 34.000153 94.000153 4.000916 77.399863 20.300781 77.800781
2963 "87F BRIGHT CERAMIC RW47WK" 0.000000 53.499657 99.000534 2.000458 66.700237 37.601563 65.898438
2964 "81F DESERT ORANGE RW47WK" 20.498970 71.000229 91.999695 35.500114 34.000153 33.000000 40.000000
2965 "01V WOLF GREY RW47WK" 34.000153 24.499886 30.000763 8.499275 74.999619 1.000000 0.000000
2966 "01P DK STEEL GREY RW47WK" 46.999313 38.500038 45.000381 38.500038 42.000458 1.000000 1.000000
2967 "79V CLUB GOLD RW47WK(2)" 24.499886 40.000000 66.500343 6.999313 76.000610 17.000000 54.000000
2968 "2DH MEDIUM OLIVE RW47WK" 20.000000 5.999847 65.500877 68.499275 43.999390 -3.000000 25.000000
2969 "44A TIDAL BLUE RW47WK" 78.500038 0.000000 26.999313 2.000458 57.000076 -39.000000 -17.000000
2970 "10A WHITE RW47WK" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
2971 "PMS 109C NEW YELLOW RW47WK" 0.000000 20.099184 96.800183 0.000000 85.000381 5.000000 83.000000
2972 "15A NATURAL NK723141" 2.000458 8.000305 20.000000 0.000000 93.000687 1.000000 14.000000
2973 "PMS 132C NK1006638 L" 37.000076 59.000534 96.000610 20.000000 53.000687 22.000000 52.000000
2974 "PMS 109C NEW YELLOW RW20WK" 0.000000 20.099184 96.800183 0.000000 85.000381 5.000000 83.000000
2975 "PMS 264C CANYON NK1042527" 31.000229 36.000610 0.000000 0.000000 70.000763 11.000000 -21.000000
2976 "PMS 109C NEW YELLOW NK1042527" 2.000458 14.999619 97.999542 0.000000 85.000381 5.000000 83.000000
2977 "PMS 264C CANYON RW20WK" 28.999771 36.000610 0.000000 0.000000 65.520714 22.019531 7.671875
2978 "79V CLUB GOLD NK1006638 L" 19.000534 40.000000 68.999771 2.000458 76.000610 17.000000 54.000000
2979 "78H AMARILLO NK1006638 L" 0.000000 28.999771 97.000076 0.000000 82.000458 12.000000 82.000000
2980 "6DL GYM RED NK71042(3)" 11.999695 100.000000 77.999542 57.999542 31.000229 49.000000 43.000000
2981 "3EY PRO GREEN NK675426" 94.999619 2.999924 88.000305 88.000305 26.599527 -25.300781 12.500000
2982 "78H AMARILLO NK675426" 0.000000 25.000381 97.000076 0.000000 94.000153 -14.000000 82.000000
2983 "3EY PRO GREEN NK1006637" 91.000229 31.000229 80.000000 82.000458 26.599527 -25.300781 12.500000
2984 "3EY PRO GREEN NK1006638" 91.000229 31.000229 80.000000 82.000458 26.599527 -25.300781 12.500000
2985 "3EY PRO GREEN NK1006637(2)" 91.000229 31.000229 80.000000 82.000458 26.599527 -25.300781 12.500000
2983 "3EY PRO GREEN NK1006639" 91.000229 31.000229 80.000000 82.000458 26.599527 -25.300781 12.500000
2986 "52M NEW ORCHID NK1006640" 93.000687 88.999771 8.999771 54.999619 22.600137 12.101563 -24.898438
2987 "4EY VALOR BLUE W160WK(2)" 62.999924 23.999390 2.000458 11.000229 62.999924 -8.000000 -29.000000
2988 "00A BLACK NK-1012066M" 94.999619 5.999847 34.000153 96.000610 13.699550 -10.601563 -4.500000
2989 "06F ANTHRACITE NK-1012066M" 68.000305 39.000534 46.999313 77.999542 22.800031 -2.601563 0.300781
2990 "01V WOLF GREY NK-1012066M" 34.000153 26.999313 31.000229 6.999313 70.099947 0.601563 2.601563
2991 "01P DK STEEL GREY NK-1012066M" 54.000153 45.999847 50.000763 40.000000 45.299458 1.000000 3.898438
2992 "20Q DARK CINDER NK-1012066M" 25.999847 57.999542 91.000229 88.999771 19.400320 8.500000 12.898438
2993 "39Y GORGE GREEN NK-1012066M" 88.999771 6.999313 91.999695 73.000687 27.800412 -25.898438 13.000000
2994 "31W CLASSIC GREEN NK-1012066M" 82.000458 10.000763 88.999771 25.999847 48.299382 -35.101563 24.398438
2995 "2DH MEDIUM OLIVE NK-1012066M" 30.000763 14.000153 71.999695 71.000229 41.399252 -3.101563 25.000000
2996 "41S COLLEGE NAVY NK-1012066M" 100.000000 77.999542 20.999466 79.400320 14.900435 0.398438 -11.898438
2997 "45W BLUSTERY NK-1012066M" 97.000076 0.000000 63.999390 20.000000 50.899519 -45.300781 -0.601563
2998 "4EV GAME ROYAL NK-1012066M" 97.000076 62.000458 17.000076 6.999313 37.700465 -7.398438 -36.398438
2999 "4EY VALOR BLUE NK-1012066M" 57.999542 19.000534 0.000000 8.000305 68.200198 -8.101563 -26.300781
3000 "4ES AERO BLUE NNK-1012066M" 94.999619 0.000000 25.000381 8.000305 53.499657 -36.000000 -30.500000
3001 "44A TIDAL BLUE NK-1012066M" 91.000229 2.000458 40.999466 3.999390 62.200351 -38.199219 -19.300781
3002 "56N FIELD PURPLE NK-1012066M" 91.000229 94.000153 1.199359 10.000763 29.900053 20.699219 -37.601563
3003 "65N UNIVERSITY RED NK-1012066M" 6.999313 100.000000 82.999924 14.999619 39.800107 56.699219 30.601563
3004 "66P DEEP MAROON NK-1012066M" 45.000381 99.000534 74.000153 66.399634 18.100252 18.500000 6.300781
3005 "69W TM CRIMSON NK-1012066M" 5.999847 100.000000 76.000610 51.999695 28.000305 38.500000 20.898438
3006 "69X TEAM MAROON NK-1012066M" 10.000763 100.000000 66.999313 54.999619 23.300526 30.601563 12.398438
3007 "6DR TM PINK FIRE II NK-1012066M" 17.999542 80.000000 6.999313 0.000000 54.900435 48.601563 -13.398438
3008 "79W TEAM GOLD NK-1012066M" 19.000534 20.999466 57.000076 0.999466 79.499504 3.800781 29.800781
3009 "79S YELLOW STRIKE NK-1012066M" 0.000000 5.999847 91.999695 0.000000 92.599374 -2.101563 82.300781
3010 "79Q SUNDOWN NK-1012066M" 0.000000 34.999619 100.000000 0.000000 75.800717 20.699219 78.800781
3011 "81F DESERT ORANGE NK-1012066M" 19.000534 80.999466 91.999695 40.999466 40.300603 30.800781 33.699219
3012 "89L TEAM ORANGE NK-1012066M" 5.999847 91.000229 94.999619 0.000000 51.700618 58.898438 49.000000
3013 "87F BRIGHT CERAMIC NK-1012066M" 0.000000 60.999466 97.999542 0.999466 66.100557 38.500000 68.398438
3014 "79V CLUB GOLD NK-1012066M" 17.999542 34.000153 66.999313 6.999313 73.299763 9.898438 38.398438
3015 "06H FLINT GREY NK-1012066M" 53.000687 26.999313 16.000610 70.000763 41.100175 -5.898438 -6.398438
3016 "76I UNIVERSITY GOLD NK-1012066M" 0.000000 34.000153 100.000000 0.000000 75.800717 22.800781 78.699219
3017 "77C GOLD NK-1012066M" 0.000000 34.999619 93.000687 0.000000 78.300145 17.800781 65.601563
3018 "78H AMARILLO NK-1012066M" 0.000000 27.100023 100.000000 0.000000 82.200351 12.601563 82.000000
3019 "52M NEW ORCHID NK-1012066M" 93.000687 90.000763 8.999771 43.999390 20.199893 12.601563 -24.300781
3020 "89M UNIVERSITY ORANGE NK-1012066" 3.999390 86.999313 100.000000 6.999313 50.400549 44.800781 49.398438
3021 "89N BRILLIANT ORANGE NK-1012066M" 0.000000 80.000000 100.000000 0.000000 64.600595 42.398438 66.898438
3022 "3EY PRO GREEN NK-1012066M" 88.999771 30.000763 82.000458 80.000000 20.500496 -19.601563 6.199219
3023 "44U SIGNAL BLUE NK-1012066M" 94.999619 34.999619 8.999771 8.999771 44.499886 -16.601563 -42.699219
3024 "48Y ITALY BLUE NK-1012066M" 85.999847 25.999847 5.999847 8.999771 50.099947 -19.398438 -40.699219
3025 "4LB GYM BLUE NK-1012066M" 100.000000 60.000000 34.999619 37.000076 30.899519 -11.601563 -20.800781
3026 "00A BLACK NK1013759 15NA" 94.999619 3.999390 34.000153 96.000610 13.699550 -10.601563 -4.500000
3027 "06F ANTHRACITE NK1013759 15NA" 68.999771 40.999466 47.100023 79.000534 22.800031 -2.601563 0.300781
3028 "20Q DARK CINDER NK1013759 15NA" 22.999924 66.999313 83.999390 86.999313 19.400320 8.500000 12.898438
3029 "39Y GORGE GREEN NK1013759 15NA" 93.000687 6.999313 93.000687 71.999695 27.800412 -25.898438 13.000000
3030 "31W CLASSIC GREEN NK1013759 15N" 83.999390 10.200656 88.000305 25.999847 48.299382 -35.101563 24.398438
3031 "2DH MEDIUM OLIVE NK1013759 15NA" 26.999313 14.999619 73.400473 70.000763 41.399252 -3.101563 25.000000
3032 "41S COLLEGE NAVY NK1013759 15N" 100.000000 74.999619 20.999466 80.000000 14.900435 0.398438 -11.898438
3033 "45W BLUSTERY NK1013759 15NA" 96.000610 0.000000 59.000534 20.300603 50.899519 -45.300781 -0.601563
3034 "4EV GAME ROYAL NK1013759 15NA" 97.000076 62.000458 14.999619 5.900664 37.700465 -7.398438 -36.398438
3035 "4EY VALOR BLUE NK1013759 15NA" 56.400397 19.000534 0.000000 7.800412 68.200198 -8.101563 -26.300781
3036 "44A TIDAL BLUE NK1013759 15NA" 90.000763 2.000458 37.999542 3.999390 62.200351 -38.199219 -19.300781
3037 "56N FIELD PURPLE NK1013759 15NA" 91.000229 93.000687 1.199359 13.000687 29.900053 20.699219 -37.601563
3038 "65N UNI RED NK1013759 15NA" 5.000381 100.000000 83.999390 17.999542 39.800107 56.699219 30.601563
3039 "66P DEEP MAROON NK1013759 15NA" 50.000763 100.000000 71.999695 70.000763 18.100252 18.500000 6.300781
3040 "69W TM CRIMSON NK1013759 15NA" 5.999847 100.000000 76.000610 51.500725 28.000305 38.500000 20.898438
3041 "69X TEAM MAROON NK1013759 15NA" 19.000534 100.000000 66.999313 60.999466 23.300526 30.601563 12.398438
3042 "6DR PINK FIRE II NK1013759 15NA" 20.999466 76.000610 0.000000 0.000000 54.900435 48.601563 -13.398438
3043 "81F DESERT ORNG NK1013759 15NA" 17.999542 80.000000 91.999695 37.999542 40.300603 30.800781 33.699219
3044 "89L TEAM ORANGE NK1013759 15NA" 3.999390 90.000763 95.100328 0.000000 51.700618 58.898438 49.000000
3045 "87F BRGT CERAMIC NK1013759 15NA" 0.000000 65.000381 100.000000 0.000000 66.100557 38.500000 68.398438
3046 "06H FLINT GREY NK1013759 15NA" 53.099870 27.800412 16.099794 68.999771 41.100175 -5.898438 -6.398438
3047 "52M NEW ORCHID NK1013759 15NA" 96.899367 90.000763 8.999771 52.199588 20.199893 12.601563 -24.300781
3048 "3EY PRO GREEN NK1013759 15NA" 89.100481 30.200656 79.200427 77.300679 20.500496 -19.601563 6.199219
3049 "48Y ITALY BLUE NK1013759 15NA" 88.599985 29.399557 3.999390 0.000000 50.099947 -19.398438 -40.699219
3050 "4LB GYM BLUE NK1013759 15NA" 100.000000 62.999924 35.300221 22.000458 30.899519 -11.601563 -20.800781
3051 "89M UNI ORANGE NK1013759 15NA" 8.200198 86.100557 95.899901 0.000000 50.400549 44.800781 49.398438
3052 "89N BRLLNT ORNGE NK1013759 15NA" 0.000000 83.999390 96.000610 0.000000 64.600595 42.398438 66.898438
3053 "89Q ORNG HORIZON NK1013759 15NA" 0.000000 48.999771 100.000000 3.900206 69.100481 29.898438 71.601563
3054 "44U SIGNAL BLUE NK1013759 15NA" 100.000000 32.899977 8.000305 10.200656 44.499886 -16.601563 -42.699219
3055 "4KB DK TURQ NK1013759 15NA" 88.099489 0.000000 33.000687 0.000000 60.999466 -44.699219 -15.398438
3056 "01P DK STEEL GREY 49192 2sides" 25.999847 17.000076 20.999466 51.999695 42.000458 1.000000 1.000000
3057 "45W BLUSTERY 49192 2sides" 91.999695 0.000000 57.999542 6.999313 50.200656 -49.500000 0.699219
3058 "4ES AERO BLUE 49192 2sides" 91.000229 11.000229 17.999542 8.000305 57.199969 -39.199219 -32.300781
3059 "79S YELLOW STRIKE 49192 2sides" 0.000000 2.000458 85.000381 0.000000 91.299306 -4.398438 85.500000
